id,date,siteid,name,actual_description,state,arrivals,departures
127004,15/06/2021,19,CIIDC,CI - North West Point,225,0,0
127005,15/06/2021,10,MIDC,Maribyrnong IDC,0,0,0
127006,15/06/2021,9,MITA,Melbourne ITA,248,1,3
127007,15/06/2021,17,PH,Phosphate Hill APOD,0,0,2
127008,15/06/2021,7,PIDC,Perth IDC,25,0,3
127009,15/06/2021,8,PIRH,Perth IRH,0,0,0
127010,15/06/2021,5,SIRH,Sydney IRH,0,0,0
127011,15/06/2021,4,VIDC,Villawood IDC,500,2,1
127012,15/06/2021,14,WPIDF,Wickham Point APOD,0,0,0
127013,15/06/2021,13,YHIDC,Yongah Hill IDC,307,0,7
127014,15/06/2021,21,NAPOD,Northern APOD,7,0,0
127015,15/06/2021,22,BRP,Broadmeadows Residential Precinct,26,0,0
127031,16/06/2021,2,AITA,Adelaide ITA,19,0,0
127032,16/06/2021,3,BITA,Brisbane ITA,111,2,1
127033,16/06/2021,15,BAPOD,Bladin APOD,0,0,0
127034,16/06/2021,16,CC,Construction Camp APOD,0,0,0
127035,16/06/2021,19,CIIDC,CI - North West Point,225,0,0
127036,16/06/2021,10,MIDC,Maribyrnong IDC,0,0,0
127037,16/06/2021,9,MITA,Melbourne ITA,250,2,0
127038,16/06/2021,17,PH,Phosphate Hill APOD,0,0,2
127039,16/06/2021,7,PIDC,Perth IDC,25,0,0
127040,16/06/2021,8,PIRH,Perth IRH,0,0,0
127041,16/06/2021,5,SIRH,Sydney IRH,0,0,0
127042,16/06/2021,4,VIDC,Villawood IDC,500,2,2
127043,16/06/2021,14,WPIDF,Wickham Point APOD,0,0,0
127044,16/06/2021,13,YHIDC,Yongah Hill IDC,305,0,2
127045,16/06/2021,21,NAPOD,Northern APOD,7,0,0
127046,16/06/2021,22,BRP,Broadmeadows Residential Precinct,25,0,1
127062,17/06/2021,2,AITA,Adelaide ITA,20,1,0
127063,17/06/2021,3,BITA,Brisbane ITA,108,0,3
127064,17/06/2021,15,BAPOD,Bladin APOD,0,0,0
127065,17/06/2021,16,CC,Construction Camp APOD,0,0,0
