Date Time,T (degC), Spec_H (g/kg),Rel_H (5),Prep (mm/hr),Pressure (kPa),WV (10M),WD (10M),WV (50M),WD (50M),AllSky_Irr (Wh/m^2),Clrsky_Irr (Wh/m^2) ,Zenith
14.12.2019  13:00,30.25,19.35,71.62,0.1,100.46,2.85,43,3.13,46.92,651.02,850.77,33.27
14.12.2019  14:00,30.08,19.59,73.19,0.09,100.36,3.14,31.67,3.41,34.74,580.68,723.95,42.95
14.12.2019  15:00,29.81,19.96,75.62,0.12,100.33,3.47,22.76,3.8,24.4,455.68,539.88,54.84
14.12.2019  16:00,29.4,20.39,79.12,0.14,100.33,3.81,16.69,4.33,16.9,264.74,318.2,67.77
14.12.2019  17:00,28.94,20.45,81.5,0.17,100.37,4.03,14.36,4.73,14.45,78.86,96.7,81.05
14.12.2019  18:00,28.23,20.69,86.06,0.18,100.42,3.96,12.77,5.1,10.69,0,0,N/A
14.12.2019  19:00,27.98,20.63,87.19,0.18,100.5,4.03,14.14,5.26,11.99,0,0,N/A
14.12.2019  20:00,27.85,20.63,87.81,0.19,100.58,4.07,18.57,5.3,17.05,0,0,N/A
14.12.2019  21:00,27.77,20.57,88.19,0.2,100.63,4,22.96,5.16,21.98,0,0,N/A
14.12.2019  22:00,27.69,20.57,88.5,0.24,100.63,3.88,27.34,4.93,26.85,0,0,N/A
14.12.2019  23:00,27.59,20.51,88.75,0.22,100.6,3.8,32.42,4.77,32.23,0,0,N/A
15.12.2019  00:00,27.45,20.45,89,0.18,100.56,3.78,38.46,4.71,38.54,0,0,N/A
15.12.2019  01:00,27.26,20.26,89.25,0.16,100.5,3.84,44.84,4.8,45.33,0,0,N/A
15.12.2019  02:00,27.03,20.02,89.31,0.11,100.45,3.93,50.81,4.96,51.78,0,0,N/A
15.12.2019  03:00,26.8,19.71,89.12,0.07,100.42,4.06,56.86,5.19,58.18,0,0,N/A
15.12.2019  04:00,26.57,19.35,88.69,0.05,100.43,4.1,62.9,5.28,64.5,0,0,N/A
15.12.2019  05:00,26.36,18.92,88.06,0.03,100.48,3.97,68.39,5.14,70.19,0,0,N/A
15.12.2019  06:00,26.22,18.68,87.5,0.01,100.53,3.77,73.52,4.91,75.72,20.09,17.52,87.6
15.12.2019  07:00,26.84,18.8,85.06,0.01,100.61,3.68,78.98,4.51,80.42,143.28,195.08,75.16
15.12.2019  08:00,27.83,18.98,81.12,0.03,100.69,3.69,79.26,4.53,79.77,324.23,426.6,61.92
15.12.2019  09:00,28.82,18.86,76.25,0.06,100.72,3.78,75.53,4.64,76.08,475.62,633.58,49.38
15.12.2019  10:00,29.14,18.86,74.81,0.14,100.73,3.7,70.38,4.39,71.4,564.95,790.05,38.27
15.12.2019  11:00,29.26,18.92,74.5,0.12,100.68,3.73,67.08,4.32,68.35,631.64,882.3,30.3
15.12.2019  12:00,29.37,19.04,74.44,0.04,100.61,3.6,67.55,4.15,69.18,628.23,903.55,28.25
15.12.2019  13:00,29.45,18.98,73.75,0.04,100.51,3.13,67.08,3.58,69.27,528.23,849.02,33.25
15.12.2019  14:00,29.56,18.92,73,0.08,100.4,2.68,61.79,3,64.7,474.71,723.9,42.9
15.12.2019  15:00,29.57,19.04,73.38,0.14,100.34,2.7,54.79,3.01,57.63,322.97,540.9,54.77
15.12.2019  16:00,29.48,19.35,74.81,0.23,100.33,3,50.39,3.46,54.01,194.2,318.67,67.68
15.12.2019  17:00,28.94,19.35,77.25,0.24,100.35,3.5,45.27,4.18,46.29,74.54,96.77,80.93
15.12.2019  18:00,28.2,19.78,82.31,0.24,100.4,3.95,41.39,5.05,40.99,0,0,N/A
15.12.2019  19:00,27.86,19.53,83.19,0.24,100.47,4.27,44.78,5.55,44.49,0,0,N/A
15.12.2019  20:00,27.62,19.41,83.81,0.28,100.53,4.24,49.11,5.52,49.19,0,0,N/A
15.12.2019  21:00,27.38,19.29,84.44,0.25,100.57,4.1,52.43,5.34,52.61,0,0,N/A
15.12.2019  22:00,27.15,19.17,85.12,0.26,100.57,3.97,55.09,5.16,55.06,0,0,N/A
15.12.2019  23:00,26.95,19.1,85.88,0.24,100.55,3.84,60,4.99,60.34,0,0,N/A
16.12.2019  00:00,26.73,18.98,86.38,0.21,100.5,3.76,66.25,4.89,66.67,0,0,N/A
16.12.2019  01:00,26.52,18.86,86.69,0.18,100.45,3.77,70.51,4.9,70.84,0,0,N/A
16.12.2019  02:00,26.32,18.62,86.69,0.16,100.39,3.81,74.28,4.98,74.81,0,0,N/A
16.12.2019  03:00,26.13,18.37,86.56,0.16,100.36,3.83,77.75,5.02,78.6,0,0,N/A
16.12.2019  04:00,25.94,18.13,86.44,0.16,100.36,3.87,81.18,5.1,82.34,0,0,N/A
16.12.2019  05:00,25.8,17.82,85.75,0.15,100.39,3.69,84.78,4.81,86.28,0,0,N/A
16.12.2019  06:00,25.76,17.7,85.31,0.13,100.44,3.36,88.67,4.3,90.52,14.64,16.58,87.66
16.12.2019  07:00,26.32,17.88,83.44,0.11,100.51,3.1,93.61,3.74,94.91,121.16,190.77,75.28
16.12.2019  08:00,27.31,18.13,79.88,0.06,100.6,2.91,95.08,3.58,96.4,301.53,422.9,62.05
16.12.2019  09:00,28.51,17.94,73.62,0.05,100.63,2.68,93.01,3.24,94.84,470.99,629.85,49.5
16.12.2019  10:00,29.13,17.7,70.06,0.05,100.6,2.01,83.54,2.35,86.76,585.3,787.3,38.39
16.12.2019  11:00,29.55,17.64,68.12,0.07,100.56,1.57,58.06,1.75,64.69,617.95,879.92,30.39
16.12.2019  12:00,29.81,17.82,67.88,0.08,100.47,1.82,29.1,1.9,35.13,590.49,896.1,28.29
16.12.2019  13:00,29.78,18.19,69.31,0.08,100.4,2.45,11.78,2.55,15.27,471.84,843.35,33.23
16.12.2019  14:00,29.48,18.55,71.88,0.08,100.33,3.21,5.45,3.45,6.5,284.59,721.25,42.84
16.12.2019  15:00,29.01,19.1,75.88,0.08,100.31,3.74,4.55,4.27,4.09,231.87,541.15,54.69
16.12.2019  16:00,28.51,19.29,78.94,0.09,100.34,4.09,7.13,4.84,6.49,117.11,321.98,67.59
16.12.2019  17:00,27.92,19.41,82.19,0.08,100.39,4.28,9.77,5.23,8.42,37.99,100.67,80.81
16.12.2019  18:00,27.49,19.59,85.19,0.06,100.45,4.19,13.26,5.44,11.26,0,0,N/A
16.12.2019  19:00,27.37,19.65,86.12,0.05,100.53,4.15,17.86,5.49,15.93,0,0,N/A
16.12.2019  20:00,27.33,19.71,86.56,0.06,100.61,3.99,23.55,5.25,21.83,0,0,N/A
16.12.2019  21:00,27.28,19.71,86.94,0.09,100.65,3.67,29.9,4.76,28.88,0,0,N/A
16.12.2019  22:00,27.21,19.71,87.25,0.13,100.64,3.31,35.3,4.21,34.72,0,0,N/A
16.12.2019  23:00,27.12,19.65,87.31,0.19,100.61,3.08,40.57,3.89,40.28,0,0,N/A
17.12.2019  00:00,27.02,19.47,87.19,0.23,100.57,3.01,45.53,3.81,45.33,0,0,N/A
17.12.2019  01:00,26.89,19.35,87.19,0.23,100.51,3,50.39,3.8,50.25,0,0,N/A
17.12.2019  02:00,26.73,19.17,87.06,0.13,100.46,3.09,55.91,3.93,55.77,0,0,N/A
17.12.2019  03:00,26.58,18.92,86.62,0.06,100.43,3.29,61.06,4.23,61.07,0,0,N/A
17.12.2019  04:00,26.45,18.62,86.06,0.05,100.43,3.49,63.95,4.5,64.41,0,0,N/A
17.12.2019  05:00,26.35,18.25,84.81,0.05,100.45,3.31,63.92,4.19,64.72,0,0,N/A
17.12.2019  06:00,26.33,18.01,83.88,0.06,100.47,3.14,60.95,3.85,62.55,18.73,15.8,87.73
17.12.2019  07:00,27.17,18.25,81,0.05,100.53,3.15,56.74,3.72,57.78,144.65,186.5,75.4
17.12.2019  08:00,28.46,18.13,74.56,0.08,100.61,3.41,48.9,3.87,50.82,319.44,416.8,62.16
17.12.2019  09:00,28.98,18.19,72.81,0.07,100.65,3.74,39.84,4.18,41.52,513.57,623.55,49.62
17.12.2019  10:00,29.19,18.62,73.44,0.06,100.67,4.1,29.99,4.52,31.8,645.12,781.88,38.5
17.12.2019  11:00,29.29,18.98,74.44,0.04,100.66,4.23,25.95,4.66,28.24,725.48,876.45,30.47
17.12.2019  12:00,29.3,19.23,75.38,0.05,100.59,4.13,23.9,4.51,26.65,735.22,889.12,28.31
17.12.2019  13:00,29.2,19.41,76.38,0.07,100.5,3.99,21.7,4.34,24.58,692.62,838.6,33.2
17.12.2019  14:00,28.96,19.59,78.06,0.1,100.42,3.99,18.97,4.34,21.21,639.69,718.33,42.77
17.12.2019  15:00,28.65,19.78,80.25,0.14,100.38,4.08,17.6,4.5,19.06,414.51,540.5,54.6
17.12.2019  16:00,28.27,20.08,83.31,0.18,100.37,4.07,19.76,4.62,20.06,239.5,323.12,67.49
17.12.2019  17:00,27.9,20.26,85.81,0.17,100.4,4.02,23.83,4.8,23.19,65.53,103,80.7
17.12.2019  18:00,27.55,20.39,88.38,0.19,100.46,3.9,25.79,4.97,23.74,0,0,N/A
17.12.2019  19:00,27.51,20.39,88.5,0.24,100.53,4,27.97,5.14,26.84,0,0,N/A
17.12.2019  20:00,27.56,20.32,88,0.29,100.6,4.13,30.44,5.31,30,0,0,N/A
17.12.2019  21:00,27.58,20.26,87.56,0.3,100.62,4.32,33.58,5.59,33.53,0,0,N/A
17.12.2019  22:00,27.56,20.14,87.31,0.29,100.6,4.59,36.77,6.01,37.02,0,0,N/A
17.12.2019  23:00,27.48,20.08,87.25,0.26,100.53,5.08,40.32,6.71,40.85,0,0,N/A
18.12.2019  00:00,27.33,19.9,87.19,0.2,100.49,5.07,45.5,6.68,46.42,0,0,N/A
18.12.2019  01:00,27.17,19.59,86.62,0.16,100.48,4.49,50.08,5.87,50.78,0,0,N/A
18.12.2019  02:00,27.06,19.29,86,0.12,100.44,4.27,52.5,5.6,53.56,0,0,N/A
18.12.2019  03:00,26.91,19.04,85.5,0.08,100.42,4.16,56.01,5.47,57.54,0,0,N/A
18.12.2019  04:00,26.73,18.8,85.38,0.07,100.43,4.05,58.98,5.3,60.41,0,0,N/A
18.12.2019  05:00,26.58,18.55,85.19,0.07,100.48,3.77,61.95,4.91,62.95,0,0,N/A
18.12.2019  06:00,26.48,18.43,85.12,0.07,100.55,3.53,64.17,4.62,64.69,15.81,15.55,87.8
18.12.2019  07:00,27.16,18.68,82.81,0.06,100.64,3.56,65.23,4.47,65.99,112.35,187.23,75.52
18.12.2019  08:00,28.13,18.8,78.88,0.66,100.71,3.51,65.71,4.27,68.08,276.14,418.1,62.28
18.12.2019  09:00,28.82,18.8,75.81,0.7,100.74,3.08,63.18,3.56,66.08,406.86,626.42,49.73
18.12.2019  10:00,29.23,18.62,73.31,0.84,100.73,2.35,53.78,2.58,57.22,486.82,784.85,38.61
18.12.2019  11:00,29.51,18.62,72.06,0.93,100.69,1.82,35.94,1.93,40.73,600.55,880.67,30.55
18.12.2019  12:00,29.48,18.68,72.44,1.24,100.61,1.74,14.6,1.77,18.03,577.62,904.4,28.34
18.12.2019  13:00,29.14,18.8,74.44,2.18,100.53,2.1,354.44,2.17,354.43,560.34,853.73,33.17
18.12.2019  14:00,28.72,18.98,76.94,3.2,100.46,2.68,343.57,2.9,342.74,414.05,732.75,42.7
18.12.2019  15:00,28.3,19.1,79.19,4.35,100.44,3.11,341.38,3.46,340.62,155.84,551.15,54.52
18.12.2019  16:00,28.01,19.23,81,5.12,100.45,3.23,343.27,3.68,342.33,76.19,331.42,67.39
18.12.2019  17:00,27.74,19.29,82.62,5,100.49,3.21,347.08,3.97,345.31,20.27,107.92,80.57
18.12.2019  18:00,27.46,19.23,83.75,5,100.54,3.23,352.22,4.32,349.16,0,0,N/A
18.12.2019  19:00,27.33,19.17,84.25,4.62,100.6,3.39,357.76,4.6,354.74,0,0,N/A
18.12.2019  20:00,27.24,19.23,84.94,3.91,100.66,3.45,3.63,4.71,0.95,0,0,N/A
18.12.2019  21:00,27.18,19.29,85.56,3.36,100.69,3.35,5.9,4.61,3.4,0,0,N/A
18.12.2019  22:00,27.1,19.29,86.06,2.7,100.67,3.18,3.24,4.38,0.2,0,0,N/A
18.12.2019  23:00,26.99,19.35,86.69,2.1,100.67,2.89,357.83,3.93,354.3,0,0,N/A
19.12.2019  00:00,26.85,19.29,87.12,1.9,100.65,2.59,354.81,3.48,350.96,0,0,N/A
19.12.2019  01:00,26.67,19.17,87.69,1.59,100.61,2.4,355.33,3.21,351.04,0,0,N/A
19.12.2019  02:00,26.44,19.1,88.31,1.76,100.58,2.26,358.22,2.95,353.46,0,0,N/A
19.12.2019  03:00,26.29,18.92,88.5,2.28,100.57,2,1.79,2.54,356.48,0,0,N/A
19.12.2019  04:00,26.22,18.74,88.06,3.1,100.59,1.62,8.87,1.99,2.92,0,0,N/A
19.12.2019  05:00,26.23,18.55,87,3.26,100.62,1.16,20.51,1.35,14.36,0,0,N/A
19.12.2019  06:00,26.25,18.37,86.06,3.03,100.67,0.73,45,0.81,36.76,11.58,16.02,87.87
19.12.2019  07:00,26.5,18.49,85.56,2.31,100.73,0.5,93.58,0.48,88.15,77.7,194.7,75.63
19.12.2019  08:00,26.86,18.37,83.25,0.18,100.79,0.78,124.01,0.92,121.8,209.42,427.2,62.4
19.12.2019  09:00,27.42,17.94,78.56,0.13,100.82,1.2,120.39,1.44,118.78,355.16,634.33,49.84
19.12.2019  10:00,27.99,17.58,74.56,0.14,100.79,1.09,114.55,1.37,112.77,592.92,792.62,38.7
19.12.2019  11:00,28.5,17.15,70.56,0.15,100.74,0.64,101.31,0.9,102.58,742.75,887.08,30.62
19.12.2019  12:00,28.98,17.03,68.19,0.18,100.67,0.19,7.13,0.25,64.23,753.7,899.52,28.35
19.12.2019  13:00,29.15,17.03,67.38,0.21,100.58,0.84,306.66,0.73,308.95,674.96,848.55,33.12
19.12.2019  14:00,29.21,17.27,68,0.2,100.51,1.44,300.32,1.45,301.12,563.43,728.02,42.63
19.12.2019  15:00,28.95,17.52,69.94,0.18,100.48,1.9,299.1,2.01,299.36,376.13,548.1,54.42
19.12.2019  16:00,28.48,17.82,73.31,0.15,100.48,2.24,299.42,2.46,299.65,215.7,328.2,67.29
19.12.2019  17:00,27.9,18.13,76.94,0.14,100.51,2.41,302.04,2.77,302.07,62.1,106.2,80.44
19.12.2019  18:00,27.34,18.68,82,0.11,100.57,2.22,305.54,2.82,304.97,0,0,N/A
19.12.2019  19:00,27.11,18.68,83.31,0.09,100.64,1.96,315.65,2.54,314.5,0,0,N/A
19.12.2019  20:00,26.98,18.55,83.5,0.08,100.72,1.82,333.76,2.29,331.69,0,0,N/A
19.12.2019  21:00,26.83,18.55,84.12,0.11,100.76,1.83,349.17,2.24,347.12,0,0,N/A
19.12.2019  22:00,26.63,18.55,85.19,0.22,100.75,1.9,359.29,2.29,357.46,0,0,N/A
19.12.2019  23:00,26.46,18.62,86.19,0.35,100.71,1.95,5.98,2.34,4.6,0,0,N/A
20.12.2019  00:00,26.28,18.62,87,0.41,100.65,1.99,10.16,2.37,8.9,0,0,N/A
20.12.2019  01:00,26.18,18.55,87.25,0.39,100.6,1.93,12.63,2.26,11.58,0,0,N/A
20.12.2019  02:00,26.12,18.49,87.25,0.37,100.55,1.76,13.05,2.03,11.53,0,0,N/A
20.12.2019  03:00,26.07,18.43,87.12,0.36,100.52,1.63,14.97,1.85,13.16,0,0,N/A
20.12.2019  04:00,26.05,18.37,87,0.33,100.52,1.6,17.9,1.8,15.84,0,0,N/A
20.12.2019  05:00,26.08,18.31,86.56,0.28,100.54,1.39,19.65,1.54,17.42,0,0,N/A
20.12.2019  06:00,26.23,18.25,85.5,0.23,100.59,1.07,24.51,1.16,22.59,15.77,13.8,87.93
20.12.2019  07:00,26.62,18.68,85.56,0.18,100.64,0.78,38.48,0.85,39.4,157.69,176.55,75.74
20.12.2019  08:00,27.19,18.62,82.56,0.08,100.7,0.61,55.49,0.66,60.09,399.59,405.83,62.51
20.12.2019  09:00,27.69,18.31,78.88,0.08,100.73,0.44,41.38,0.46,53.33,597.88,612.6,49.95
20.12.2019  10:00,28.12,18.19,76.5,0.07,100.71,0.51,349.38,0.42,355.68,676.37,770.15,38.8
20.12.2019  11:00,28.47,18.37,75.62,0.06,100.66,0.97,333.85,0.87,335.05,763.41,862.45,30.69
20.12.2019  12:00,28.59,18.49,75.5,0.08,100.59,1.48,334.38,1.42,334.98,758.87,882.2,28.36
20.12.2019  13:00,28.62,18.62,75.94,0.09,100.5,1.92,336.99,1.93,337.38,727.45,830.6,33.08
20.12.2019  14:00,28.48,18.8,77.19,0.1,100.43,2.31,340.46,2.43,340.69,628.46,708.48,42.55
20.12.2019  15:00,28.26,18.92,78.62,0.1,100.38,2.57,346.81,2.8,346.93,318.44,528.52,54.33
20.12.2019  16:00,28.01,18.98,80.06,0.09,100.38,2.63,353.17,2.95,353.01,186.35,311.02,67.19
20.12.2019  17:00,27.71,19.1,82,0.08,100.42,2.49,357.85,3.05,356.04,31.41,99.27,80.31
20.12.2019  18:00,27.37,19.17,84.06,0.06,100.48,2.32,3.48,3.13,359.57,0,0,N/A
20.12.2019  19:00,27.26,19.17,84.44,0.05,100.54,2.36,9.15,3.17,5.94,0,0,N/A
20.12.2019  20:00,27.21,19.1,84.62,0.04,100.6,2.46,14.7,3.23,12.42,0,0,N/A
20.12.2019  21:00,27.17,19.1,84.88,0.05,100.62,2.6,19.69,3.37,18.35,0,0,N/A
20.12.2019  22:00,27.08,19.17,85.56,0.1,100.6,2.76,23.88,3.54,23,0,0,N/A
20.12.2019  23:00,27,19.23,86.25,0.21,100.56,2.94,28.74,3.75,28.22,0,0,N/A
21.12.2019  00:00,26.89,19.35,87.06,0.26,100.51,3.14,32.19,4,31.98,0,0,N/A
21.12.2019  01:00,26.77,19.41,88,0.15,100.46,3.3,33.99,4.23,33.93,0,0,N/A
21.12.2019  02:00,26.68,19.47,88.81,0.11,100.43,3.4,36.32,4.39,36.09,0,0,N/A
21.12.2019  03:00,26.6,19.53,89.38,0.11,100.42,3.44,38.82,4.44,38.5,0,0,N/A
21.12.2019  04:00,26.55,19.53,89.56,0.07,100.44,3.4,42.2,4.39,41.68,0,0,N/A
21.12.2019  05:00,26.52,19.41,89.38,0.05,100.47,3.27,45,4.22,44.47,0,0,N/A
21.12.2019  06:00,26.55,19.41,89.12,0.03,100.51,3.15,47.61,4.05,47.19,15.11,13.48,87.99
21.12.2019  07:00,27.31,19.78,87.06,0.03,100.57,3.16,46.6,3.91,46.22,130.81,176.27,75.86
21.12.2019  08:00,28.23,19.84,82.69,0.18,100.62,3.06,41.58,3.62,42.12,326.95,405.23,62.62
21.12.2019  09:00,28.71,19.59,79.5,0.27,100.64,3.08,32.56,3.49,33.58,522.99,612.77,50.05
21.12.2019  10:00,29.05,19.59,78,0.43,100.62,3.12,22.2,3.46,23.96,602.31,772.88,38.89
21.12.2019  11:00,29.27,19.65,77.12,0.54,100.59,3.14,14.69,3.45,17,687.02,869.38,30.74
